frame,recording_frame,t_ns,t_canonical,t_effective,exposure_used_s,exposure_recorded_s,host_reason,host_reason_label,k_source,recorded_fx,recorded_fy,recorded_cx,recorded_cy,attached,attached_fx,attached_fy,attached_cx,attached_cy,engine_report_read,engine_fx,engine_fy,engine_cx,engine_cy,engine_report_differs,pushed_w,pushed_h,channel,stride
483,969,245434364096791,245434.36409679102,245434.36409679102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.6544189453125,1399.6544189453125,963.2601318359375,719.04327392578125,1,466.55147298177081,466.55147298177081,320.75337727864581,239.34775797526041,1,466.55147298177081,466.55147298177081,320.75337727864581,239.34775797526041,0,640,480,1,640
484,971,245434397432791,245434.39743279101,245434.39743279101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1399.999755859375,1399.999755859375,963.32080078125,718.96368408203125,1,466.66658528645831,466.66658528645831,320.77360026041669,239.32122802734375,1,466.66658528645831,466.66658528645831,320.77360026041669,239.32122802734375,0,640,480,1,640
485,973,245434430768958,245434.430768958,245434.430768958,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.1337890625,1400.1337890625,963.16253662109375,719.0408935546875,1,466.71126302083331,466.71126302083331,320.72084554036456,239.34696451822916,1,466.71126302083331,466.71126302083331,320.72084554036456,239.34696451822916,0,640,480,1,640
486,975,245434464105083,245434.46410508303,245434.46410508303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.10693359375,1400.10693359375,963.1668701171875,719.02288818359375,1,466.70231119791669,466.70231119791669,320.7222900390625,239.34096272786459,1,466.70231119791669,466.70231119791669,320.7222900390625,239.34096272786459,0,640,480,1,640
487,977,245434497441291,245434.49744129102,245434.49744129102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.1279296875,1400.1279296875,963.16558837890625,718.9776611328125,1,466.70930989583331,466.70930989583331,320.72186279296875,239.32588704427084,1,466.70930989583331,466.70930989583331,320.72186279296875,239.32588704427084,0,640,480,1,640
488,979,245434530777333,245434.53077733301,245434.53077733301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.4970703125,1400.4970703125,963.08331298828125,719.07586669921875,1,466.83235677083331,466.83235677083331,320.69443766276044,239.35862223307291,1,466.83235677083331,466.83235677083331,320.69443766276044,239.35862223307291,0,640,480,1,640
489,981,245434564113500,245434.5641135,245434.5641135,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.5537109375,1400.5537109375,963.1021728515625,719.0064697265625,1,466.85123697916669,466.85123697916669,320.70072428385419,239.33548990885416,1,466.85123697916669,466.85123697916669,320.70072428385419,239.33548990885416,0,640,480,1,640
490,983,245434597449541,245434.597449541,245434.597449541,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.7174072265625,1400.7174072265625,963.06005859375,719.0994873046875,1,466.90580240885419,466.90580240885419,320.68668619791669,239.36649576822916,1,466.90580240885419,466.90580240885419,320.68668619791669,239.36649576822916,0,640,480,1,640
491,985,245434630785625,245434.63078562502,245434.63078562502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.663818359375,1400.663818359375,962.95697021484375,719.197021484375,1,466.887939453125,466.887939453125,320.65232340494794,239.39900716145834,1,466.887939453125,466.887939453125,320.65232340494794,239.39900716145834,0,640,480,1,640
492,987,245434664121750,245434.66412175001,245434.66412175001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.5091552734375,1400.5091552734375,963.0308837890625,718.999267578125,1,466.83638509114581,466.83638509114581,320.67696126302081,239.33308919270834,1,466.83638509114581,466.83638509114581,320.67696126302081,239.33308919270834,0,640,480,1,640
493,989,245434697457875,245434.69745787501,245434.69745787501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.8812255859375,1400.8812255859375,962.9671630859375,719.0926513671875,1,466.96040852864581,466.96040852864581,320.65572102864581,239.36421712239584,1,466.96040852864581,466.96040852864581,320.65572102864581,239.36421712239584,0,640,480,1,640
494,991,245434730794083,245434.73079408301,245434.73079408301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.5953369140625,1400.5953369140625,962.9857177734375,719.02911376953125,1,466.8651123046875,466.8651123046875,320.66190592447919,239.34303792317709,1,466.8651123046875,466.8651123046875,320.66190592447919,239.34303792317709,0,640,480,1,640
495,993,245434764130083,245434.76413008303,245434.76413008303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1400.6728515625,1400.6728515625,962.96319580078125,719.07720947265625,1,466.89095052083331,466.89095052083331,320.65439860026044,239.35906982421875,1,466.89095052083331,466.89095052083331,320.65439860026044,239.35906982421875,0,640,480,1,640
496,995,245434797466291,245434.79746629103,245434.79746629103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.2119140625,1401.2119140625,962.94696044921875,719.09521484375,1,467.07063802083331,467.07063802083331,320.64898681640625,239.36507161458334,1,467.07063802083331,467.07063802083331,320.64898681640625,239.36507161458334,0,640,480,1,640
497,997,245434830802458,245434.83080245802,245434.83080245802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.0955810546875,1401.0955810546875,963.05535888671875,719.080810546875,1,467.0318603515625,467.0318603515625,320.68511962890625,239.36027018229166,1,467.0318603515625,467.0318603515625,320.68511962890625,239.36027018229166,0,640,480,1,640
498,999,245434864138500,245434.86413850001,245434.86413850001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.73291015625,1401.73291015625,963.0037841796875,719.09881591796875,1,467.24430338541669,467.24430338541669,320.66792805989581,239.36627197265625,1,467.24430338541669,467.24430338541669,320.66792805989581,239.36627197265625,0,640,480,1,640
499,1001,245434897474583,245434.89747458301,245434.89747458301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.718017578125,1401.718017578125,963.0001220703125,719.11614990234375,1,467.23933919270831,467.23933919270831,320.66670735677081,239.37204996744791,1,467.23933919270831,467.23933919270831,320.66670735677081,239.37204996744791,0,640,480,1,640
500,1003,245434930810791,245434.930810791,245434.930810791,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.7955322265625,1401.7955322265625,963.0941162109375,719.09454345703125,1,467.26517740885419,467.26517740885419,320.69803873697919,239.36484781901041,1,467.26517740885419,467.26517740885419,320.69803873697919,239.36484781901041,0,640,480,1,640
501,1005,245434964146916,245434.96414691603,245434.96414691603,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.0098876953125,1402.0098876953125,963.0377197265625,719.19635009765625,1,467.33662923177081,467.33662923177081,320.67923990885419,239.39878336588541,1,467.33662923177081,467.33662923177081,320.67923990885419,239.39878336588541,0,640,480,1,640
502,1007,245434997483000,245434.99748300001,245434.99748300001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.5810546875,1401.5810546875,963.10345458984375,719.1578369140625,1,467.19368489583331,467.19368489583331,320.70115152994794,239.38594563802084,1,467.19368489583331,467.19368489583331,320.70115152994794,239.38594563802084,0,640,480,1,640
503,1009,245435030819000,245435.03081900001,245435.03081900001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1401.759765625,1401.759765625,963.15301513671875,719.161376953125,1,467.25325520833331,467.25325520833331,320.71767171223956,239.38712565104166,1,467.25325520833331,467.25325520833331,320.71767171223956,239.38712565104166,0,640,480,1,640
504,1011,245435064155208,245435.06415520801,245435.06415520801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.531005859375,1402.531005859375,963.09625244140625,719.3416748046875,1,467.51033528645831,467.51033528645831,320.69875081380206,239.44722493489584,1,467.51033528645831,467.51033528645831,320.69875081380206,239.44722493489584,0,640,480,1,640
505,1013,245435097491333,245435.09749133303,245435.09749133303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.08740234375,1402.08740234375,963.23419189453125,719.2576904296875,1,467.36246744791669,467.36246744791669,320.74473063151044,239.41923014322916,1,467.36246744791669,467.36246744791669,320.74473063151044,239.41923014322916,0,640,480,1,640
506,1015,245435130827500,245435.13082750002,245435.13082750002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.262939453125,1402.262939453125,963.326416015625,719.36865234375,1,467.42097981770831,467.42097981770831,320.77547200520831,239.45621744791666,1,467.42097981770831,467.42097981770831,320.77547200520831,239.45621744791666,0,640,480,1,640
507,1017,245435164163666,245435.16416366602,245435.16416366602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.5191650390625,1402.5191650390625,963.2138671875,719.56805419921875,1,467.50638834635419,467.50638834635419,320.73795572916669,239.52268473307291,1,467.50638834635419,467.50638834635419,320.73795572916669,239.52268473307291,0,640,480,1,640
508,1019,245435197499833,245435.19749983301,245435.19749983301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.724609375,1402.724609375,963.35137939453125,719.53497314453125,1,467.57486979166669,467.57486979166669,320.78379313151044,239.51165771484375,1,467.57486979166669,467.57486979166669,320.78379313151044,239.51165771484375,0,640,480,1,640
509,1021,245435230835833,245435.230835833,245435.230835833,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.8795166015625,1402.8795166015625,963.402587890625,719.5855712890625,1,467.62650553385419,467.62650553385419,320.80086263020831,239.52852376302084,1,467.62650553385419,467.62650553385419,320.80086263020831,239.52852376302084,0,640,480,1,640
510,1023,245435264171958,245435.26417195803,245435.26417195803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.087890625,1403.087890625,963.392578125,719.73724365234375,1,467.69596354166669,467.69596354166669,320.79752604166669,239.57908121744791,1,467.69596354166669,467.69596354166669,320.79752604166669,239.57908121744791,0,640,480,1,640
511,1025,245435297508083,245435.29750808302,245435.29750808302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1402.9002685546875,1402.9002685546875,963.39422607421875,719.89349365234375,1,467.6334228515625,467.6334228515625,320.79807535807294,239.63116455078125,1,467.6334228515625,467.6334228515625,320.79807535807294,239.63116455078125,0,640,480,1,640
512,1027,245435330844291,245435.33084429102,245435.33084429102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.439208984375,1403.439208984375,963.527587890625,719.89910888671875,1,467.81306966145831,467.81306966145831,320.842529296875,239.63303629557291,1,467.81306966145831,467.81306966145831,320.842529296875,239.63303629557291,0,640,480,1,640
513,1029,245435364180333,245435.36418033301,245435.36418033301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.6656494140625,1403.6656494140625,963.47174072265625,720.08447265625,1,467.8885498046875,467.8885498046875,320.82391357421875,239.69482421875,1,467.8885498046875,467.8885498046875,320.82391357421875,239.69482421875,0,640,480,1,640
514,1031,245435397516500,245435.3975165,245435.3975165,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1403.766845703125,1403.766845703125,963.49676513671875,720.24517822265625,1,467.92228190104169,467.92228190104169,320.83225504557294,239.74839274088541,1,467.92228190104169,467.92228190104169,320.83225504557294,239.74839274088541,0,640,480,1,640
515,1033,245435430852625,245435.43085262502,245435.43085262502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1404.08251953125,1404.08251953125,963.5718994140625,720.27508544921875,1,468.02750651041669,468.02750651041669,320.8572998046875,239.75836181640625,1,468.02750651041669,468.02750651041669,320.8572998046875,239.75836181640625,0,640,480,1,640
516,1035,245435464188791,245435.46418879103,245435.46418879103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1404.4993896484375,1404.4993896484375,963.5770263671875,720.4122314453125,1,468.16646321614581,468.16646321614581,320.8590087890625,239.8040771484375,1,468.16646321614581,468.16646321614581,320.8590087890625,239.8040771484375,0,640,480,1,640
517,1037,245435497524833,245435.49752483302,245435.49752483302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1404.7703857421875,1404.7703857421875,963.496337890625,720.63470458984375,1,468.25679524739581,468.25679524739581,320.83211263020831,239.87823486328125,1,468.25679524739581,468.25679524739581,320.83211263020831,239.87823486328125,0,640,480,1,640
518,1039,245435530860958,245435.53086095801,245435.53086095801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1405.22900390625,1405.22900390625,963.598876953125,720.66778564453125,1,468.40966796875,468.40966796875,320.86629231770831,239.88926188151041,1,468.40966796875,468.40966796875,320.86629231770831,239.88926188151041,0,640,480,1,640
519,1041,245435564197125,245435.56419712503,245435.56419712503,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1405.8067626953125,1405.8067626953125,963.548095703125,720.821044921875,1,468.60225423177081,468.60225423177081,320.849365234375,239.94034830729166,1,468.60225423177081,468.60225423177081,320.849365234375,239.94034830729166,0,640,480,1,640
520,1043,245435597533291,245435.597533291,245435.597533291,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1406.30712890625,1406.30712890625,963.55731201171875,720.96490478515625,1,468.76904296875,468.76904296875,320.85243733723956,239.98830159505209,1,468.76904296875,468.76904296875,320.85243733723956,239.98830159505209,0,640,480,1,640
521,1045,245435630869250,245435.63086925002,245435.63086925002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1406.2294921875,1406.2294921875,963.54595947265625,721.0677490234375,1,468.7431640625,468.7431640625,320.84865315755206,240.0225830078125,1,468.7431640625,468.7431640625,320.84865315755206,240.0225830078125,0,640,480,1,640
